catalog_id,title,region,edition,family_key,provisional_work_key,content_type,role,target_field,proposed_company,proposed_company_slug,source_names,company_resolution,current_company,recommended_action,confidence,safe_for_catalog_import,evidence_scope,source_count,sources,source_grades,source_urls,evidence_summary,guardrail,identifier_warning,current_cusa,pricecharting_model_cusa
ps4-ace-combat-7-skies-unknown,Ace Combat 7 Skies Unknown,PAL España,standard,ace combat 7 skies unknown,ace combat 7 skies unknown,GAME_OR_UNKNOWN,DEVELOPER,developer,Bandai Namco Studios,bandai-namco-studios,Bandai Namco Studios | Bandai Namco Studios Inc.,EXACT_NAME_OR_ALIAS,Bandai Namco Studios,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA,B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/ace-combat-7-skies-unknown | https://store.steampowered.com/app/502500 | https://www.wikidata.org/wiki/Q21704660 | https://gamesdb.launchbox-app.com/games/details/163690,"El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA05043_00,
ps4-ace-combat-7-skies-unknown-strangereal-edition,Ace Combat 7: Skies Unknown [Strangereal Edition],PAL España,standard,ace combat 7 skies unknown,ace combat 7 skies unknown,GAME_OR_UNKNOWN,DEVELOPER,developer,Bandai Namco Studios,bandai-namco-studios,Bandai Namco Studios | Bandai Namco Studios Inc.,EXACT_NAME_OR_ALIAS,Bandai Namco Studios,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/ace-combat-7-skies-unknown-strangereal-edition | https://store.steampowered.com/app/502500 | https://www.wikidata.org/wiki/Q21704660 | https://gamesdb.launchbox-app.com/games/details/163690,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,
ps4-ace-combat-7-skies-unknown-strangereal-edition,Ace Combat 7: Skies Unknown [Strangereal Edition],PAL España,standard,ace combat 7 skies unknown,ace combat 7 skies unknown,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Bandai Namco Entertainment,bandai-namco-entertainment,Bandai Namco Entertainment,EXACT_NAME_OR_ALIAS,Bandai Namco Entertainment,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/ace-combat-7-skies-unknown-strangereal-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,
ps4-ace-combat-7-top-gun-maverick-edition,Ace Combat 7 [Top Gun Maverick Edition],PAL España,standard,ace combat 7,ace combat 7,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Bandai Namco Entertainment,bandai-namco-entertainment,Bandai Namco,EXACT_NAME_OR_ALIAS,Bandai Namco,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/ace-combat-7-top-gun-maverick-edition,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,
ps4-action-pack-doom-vfr-&#43;-doom-3-vr,Action Pack: DOOM VFR + DOOM 3 VR,PAL España,standard,action pack doom vfr doom 3 vr,action pack doom vfr doom 3 vr,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Bethesda Softworks,bethesda-softworks,Bethesda Softworks,EXACT_NAME_OR_ALIAS,Bethesda Softworks,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/action-pack-doom-vfr-+-doom-3-vr,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,
ps4-adventure-time-finn-and-jake-investigations,Adventure Time: Finn and Jake Investigations,PAL España,standard,adventure time finn and jake investigations,adventure time finn and jake investigations,GAME_OR_UNKNOWN,DEVELOPER,developer,Vicious Cycle Software Inc.,vicious-cycle-software,Vicious Cycle Software,EXACT_NAME_OR_ALIAS,Vicious Cycle Software,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/adventure-time-finn-and-jake-investigations | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://www.wikidata.org/wiki/Q19824577 | https://gamesdb.launchbox-app.com/games/details/207760,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,
ps4-adventure-time-finn-and-jake-investigations,Adventure Time: Finn and Jake Investigations,PAL España,standard,adventure time finn and jake investigations,adventure time finn and jake investigations,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Little Orbit,little-orbit,Little Orbit,EXACT_NAME_OR_ALIAS,Little Orbit,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/adventure-time-finn-and-jake-investigations | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,
ps4-adventure-time-pirates-of-the-enchiridion,Adventure Time: Pirates of the Enchiridion,PAL España,standard,adventure time pirates of the enchiridion,adventure time pirates of the enchiridion,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Outright Games LTD,outright-games,Outright Games,EXACT_NAME_OR_ALIAS,Outright Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/adventure-time-pirates-of-the-enchiridion,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA10859_00,CUSA10859_00
ps4-adventures-of-chris,Adventures of Chris,PAL España,standard,adventures of chris,adventures of chris,GAME_OR_UNKNOWN,DEVELOPER,developer,Guin Entertainment,guin-entertainment,Guin Entertainment | Guin Entertainment LLC,EXACT_NAME_OR_ALIAS,Guin Entertainment,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM,https://www.pricecharting.com/game/pal-playstation-4/adventures-of-chris | https://store.steampowered.com/app/341170,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA33314_00,CUSA33314_00
ps4-aegis-of-earth-protonovus-assault,Aegis of Earth Protonovus Assault,PAL España,standard,aegis of earth protonovus assault,aegis of earth protonovus assault,GAME_OR_UNKNOWN,DEVELOPER,developer,Acquire,acquire,Acquire | ACQUIRE Corp.,EXACT_NAME_OR_ALIAS,Acquire,RETAIN,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/450250 | https://www.wikidata.org/wiki/Q23783505 | https://gamesdb.launchbox-app.com/games/details/152749,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,
ps4-aer-memories-of-old,AER: Memories of Old,PAL España,standard,aer memories of old,aer memories of old,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Daedalic Entertainment,daedalic-entertainment,Daedalic Entertainment,EXACT_NAME_OR_ALIAS,Daedalic Entertainment,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/aer-memories-of-old | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA03176_00,
ps4-aerea-collector%27s-edition,Aerea [Collector's Edition],PAL España,standard,aerea,aerea,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Soedesco,soedesco,Soedesco,EXACT_NAME_OR_ALIAS,Soedesco,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/aerea-collector%27s-edition,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA08005_00,CUSA08005_00
ps4-aeterna-noctis,Aeterna Noctis,PAL España,standard,aeterna noctis,aeterna noctis,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Aeternum Game Studios SL,aeternum-game-studios-sl,Aeternum Game Studios SL,EXACT_NAME_OR_ALIAS,Aeternum Game Studios SL,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/aeterna-noctis,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA31094_00,
ps4-agatha-christie-the-abc-murders,Agatha Christie The ABC Murders,PAL España,standard,agatha christie the abc murders,agatha christie the abc murders,GAME_OR_UNKNOWN,DEVELOPER,developer,Artefacts Studio,artefacts-studio,Artefacts Studio,EXACT_NAME_OR_ALIAS,Artefacts Studio,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/agatha-christie-the-abc-murders | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/374900 | https://gamesdb.launchbox-app.com/games/details/421785,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA03252_00,
ps4-agatha-christie-the-abc-murders,Agatha Christie The ABC Murders,PAL España,standard,agatha christie the abc murders,agatha christie the abc murders,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Microids,microids,Microids | Microïds,EXACT_NAME_OR_ALIAS,Microids,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/agatha-christie-the-abc-murders | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA03252_00,
ps4-age-of-wonders-planetfall,Age of Wonders: Planetfall,PAL España,standard,age of wonders planetfall,age of wonders planetfall,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Paradox Interactive,paradox-interactive,Paradox Interactive,EXACT_NAME_OR_ALIAS,Paradox Interactive,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/age-of-wonders-planetfall | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA13236_00,
ps4-aggelos,Aggelos,PAL España,standard,aggelos,aggelos,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,PQube Ltd.,pqube,PQube,EXACT_NAME_OR_ALIAS,PQube,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/aggelos | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA13654_00,
ps4-ai-the-somnium-files,AI: The Somnium Files,PAL España,standard,ai the somnium files,ai the somnium files,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Numskull Games Ltd.,numskull-games,Numskull Games,EXACT_NAME_OR_ALIAS,Numskull Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,1,PRICECHARTING_EXACT_PAL_PAGE,B_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/ai-the-somnium-files,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA15141_00,CUSA15141_00
ps4-ai-the-somnium-files-nirvana-initiative-collector%27s-edition,AI: The Somnium Files Nirvana Initiative [Collector's Edition],PAL España,standard,ai the somnium files nirvana initiative,ai the somnium files nirvana initiative,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Numskull Games Ltd.,numskull-games,Numskull Games,EXACT_NAME_OR_ALIAS,Numskull Games,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/ai-the-somnium-files-nirvana-initiative-collector%27s-edition,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,
