catalog_id,catalog_title,official_title,catalog_region,catalog_edition,content_type,role,current_value,recommended_company,confidence,evidence_scope,recommended_action,evidence_summary,source_1,source_2,classification,previous_value,company_slugs,company_display_names,resolved_evidence_urls,evidence_catalog_ids,stale_reason,reviewed_at,review_batch
ps4-anima-gates-of-memories-&#43;-the-nameless-chonicles-collection,Anima Gates Of Memories + The Nameless Chonicles Collection,Anima: Gate of Memories + The Nameless Chronicles Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,,Anima Project,HIGH,BUNDLE_COMPONENTS,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Anima Project.,https://store.steampowered.com/app/850060/Anima_Gate_of_Memories__The_Nameless_Chronicles/,https://www.nintendo.com/en-gb/Games/Nintendo-Switch-download-software/Anima-Gate-of-Memories-The-Nameless-Chronicles-1395715.html,ADD,,anima-project,Anima Project,https://store.steampowered.com/app/850060/Anima_Gate_of_Memories__The_Nameless_Chronicles/ | https://www.nintendo.com/en-gb/Games/Nintendo-Switch-download-software/Anima-Gate-of-Memories-The-Nameless-Chronicles-1395715.html,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-anima-gates-of-memories-&#43;-the-nameless-chonicles-collection,Anima Gates Of Memories + The Nameless Chonicles Collection,Anima: Gate of Memories + The Nameless Chronicles Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,BadLand Publishing,HIGH,BUNDLE_COMPONENTS,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a BadLand Publishing.,https://store.steampowered.com/app/850060/Anima_Gate_of_Memories__The_Nameless_Chronicles/,https://www.nintendo.com/en-gb/Games/Nintendo-Switch-download-software/Anima-Gate-of-Memories-The-Nameless-Chronicles-1395715.html,ADD,,badland-publishing,BadLand Publishing,https://store.steampowered.com/app/850060/Anima_Gate_of_Memories__The_Nameless_Chronicles/ | https://www.nintendo.com/en-gb/Games/Nintendo-Switch-download-software/Anima-Gate-of-Memories-The-Nameless-Chronicles-1395715.html,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-animal-hospital,Animal Hospital,Animal Hospital,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,It Matters Games,HIGH,EXACT_PS4_WORK,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a It Matters Games.,https://www.nacongaming.com/en-GB/animal-hospital,https://store.steampowered.com/app/2002100/Animal_Hospital/,ADD,,it-matters-games,It Matters Games,https://www.nacongaming.com/en-GB/animal-hospital | https://store.steampowered.com/app/2002100/Animal_Hospital/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-animal-hospital,Animal Hospital,Animal Hospital,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Nacon,HIGH,EXACT_PS4_WORK,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Nacon.,https://www.nacongaming.com/en-GB/animal-hospital,https://store.steampowered.com/app/2002100/Animal_Hospital/,ADD,,nacon,Nacon,https://www.nacongaming.com/en-GB/animal-hospital | https://store.steampowered.com/app/2002100/Animal_Hospital/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-ankora-lost-days-&amp;-deiland-pocket-planet,Ankora Lost Days & Deiland Pocket Planet,Ankora: Lost Days & Deiland: Pocket Planet,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Chibig Studio,HIGH,BUNDLE_COMPONENTS,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Chibig Studio.,https://chibig.com/game/ankora-lost-days/,https://www.tesuragames.com/,ADD,,chibig,Chibig,https://chibig.com/game/ankora-lost-days/ | https://www.tesuragames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-ankora-lost-days-&amp;-deiland-pocket-planet,Ankora Lost Days & Deiland Pocket Planet,Ankora: Lost Days & Deiland: Pocket Planet,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Tesura Games,HIGH,BUNDLE_COMPONENTS,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Tesura Games.,https://chibig.com/game/ankora-lost-days/,https://www.tesuragames.com/,ADD,,tesura-games,Tesura Games,https://chibig.com/game/ankora-lost-days/ | https://www.tesuragames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-annapurna-ultimate-collection,Annapurna Ultimate Collection,Annapurna Interactive Ultimate Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,iam8bit,HIGH,MULTI_GAME_COMPILATION,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a iam8bit.,https://www.iam8bit.com/collections/annapurna-interactive,,ADD,,iam8bit,Iam8bit,https://www.iam8bit.com/collections/annapurna-interactive,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-another-world,Another World,Another World: 20th Anniversary Edition,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Digital Lounge,HIGH,EXACT_PS4_WORK,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Digital Lounge.,https://www.anotherworld.fr/anotherworld_uk/index.htm,https://store.playstation.com/en-gb/concept/204578,ADD,,digital-lounge,The Digital Lounge,https://www.anotherworld.fr/anotherworld_uk/index.htm | https://store.playstation.com/en-gb/concept/204578,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-another-world-&amp;-flashback-double-pack,Another World & Flashback Double Pack,Another World & Flashback Double Pack,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,,Delphine Software,HIGH,BUNDLE_COMPONENTS,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Delphine Software.,https://www.microids.com/game-flashback/,https://www.anotherworld.fr/anotherworld_uk/index.htm,ADD,,delphine-software-international,Delphine Software International,https://www.microids.com/game-flashback/ | https://www.anotherworld.fr/anotherworld_uk/index.htm,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-antarctica-88,Antarctica 88,Antarctica 88,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Red Art Games,HIGH,EXACT_PS4_PHYSICAL,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Red Art Games.,https://store.steampowered.com/app/1256160/Antarctica_88/,https://www.redartgames.com/,ADD,,red-art-games,Red Art Games,https://store.steampowered.com/app/1256160/Antarctica_88/ | https://www.redartgames.com/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-arcade-classics-anniversary-collection,Arcade Classics Anniversary Collection,Arcade Classics Anniversary Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,Konami,Konami Digital Entertainment,HIGH,EXACT_PS4_WORK,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Konami Digital Entertainment.,https://www.konami.com/games/50th/ac/arcade/,,REPLACE,Konami,konami-digital-entertainment,Konami Digital Entertainment,https://www.konami.com/games/50th/ac/arcade/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-arcade-spirits-the-new-challengers,Arcade Spirits: The New Challengers,Arcade Spirits: The New Challengers,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,PQube,HIGH,DIGITAL_PS4_EU | GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE, STEAM, WIKIDATA.",https://gamesdb.launchbox-app.com/games/details/475393,https://store.playstation.com/es-es/product/EP4293-CUSA32097_00-ASTNCPS4SIEE0000,ADD,,pqube,PQube Ltd.,https://gamesdb.launchbox-app.com/games/details/475393 | https://store.playstation.com/es-es/product/EP4293-CUSA32097_00-ASTNCPS4SIEE0000,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-are-you-smarter-than-a-5th-grader,Are You Smarter Than A 5th Grader,Are You Smarter Than a 5th Grader?,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,HandyGames,HIGH,EXACT_PS4_WORK,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a HandyGames.,https://www.handygames.com/en/games/are-you-smarter-than-a-5th-grader/,,ADD,,handygames,HandyGames,https://www.handygames.com/en/games/are-you-smarter-than-a-5th-grader/,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-arizona-sunshine-promo-not-for-resale,Arizona Sunshine [Promo Not For Resale],Arizona Sunshine [Promo Not For Resale],PAL España,standard,PROMO_COPY,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Vertigo Games,HIGH,GAME_WORK | PS4_RELEASE | SAME_WORK_EDITION,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM, VERIFIED_PAL_SIBLING.",https://gamesdb.launchbox-app.com/games/details/154344,https://store.steampowered.com/app/342180,ADD,,vertigo-games,Vertigo Games,https://gamesdb.launchbox-app.com/games/details/154344 | https://store.steampowered.com/app/342180,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-ark-park,Ark Park,Ark Park,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Snail Games USA,HIGH,DIGITAL_PS4_EU | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE.",https://gamesdb.launchbox-app.com/games/details/422018,https://store.playstation.com/es-es/product/EP0778-CUSA10936_00-ARKPARK000000001,ADD,,snail-games-usa,Snail Games USA,https://gamesdb.launchbox-app.com/games/details/422018 | https://store.playstation.com/es-es/product/EP0778-CUSA10936_00-ARKPARK000000001,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-arkanoid-eternal-battle-limited-edition,Arkanoid Eternal Battle: Limited Edition,Arkanoid Eternal Battle: Limited Edition,PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Microids,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/445893,https://store.steampowered.com/app/1717270,ADD,,microids,Microids,https://gamesdb.launchbox-app.com/games/details/445893 | https://store.steampowered.com/app/1717270,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-armagallant-decks-of-destiny,ArmaGallant Decks of Destiny,ArmaGallant: Decks of Destiny,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Rock Nano Global,HIGH,EXACT_PS4_WORK,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Rock Nano Global.,https://www.maximumgames.com/,https://store.playstation.com/en-us/product/UP2746-CUSA07913_00-ARMAGALLANTGAME0,ADD,,rock-nano-global,Rock Nano Global,https://www.maximumgames.com/ | https://store.playstation.com/en-us/product/UP2746-CUSA07913_00-ARMAGALLANTGAME0,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-armagallant-decks-of-destiny,ArmaGallant Decks of Destiny,ArmaGallant: Decks of Destiny,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Maximum Games,HIGH,EXACT_PS4_WORK,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Maximum Games.,https://www.maximumgames.com/,https://store.playstation.com/en-us/product/UP2746-CUSA07913_00-ARMAGALLANTGAME0,ADD,,maximum-games,Maximum Games,https://www.maximumgames.com/ | https://store.playstation.com/en-us/product/UP2746-CUSA07913_00-ARMAGALLANTGAME0,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassin%27s-creed-chronicles,Assassin's Creed Chronicles,Assassin's Creed Chronicles,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,DIGITAL_PS4_EU | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, PLAYSTATION_STORE.",https://gamesdb.launchbox-app.com/games/details/35160,https://store.playstation.com/es-es/product/EP0001-CUSA01329_00-ACCHRONICLESEP01,ADD,,ubisoft,Ubisoft,https://gamesdb.launchbox-app.com/games/details/35160 | https://store.playstation.com/es-es/product/EP0001-CUSA01329_00-ACCHRONICLESEP01,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassin%27s-creed-the-ezio-collection,Assassin's Creed The Ezio Collection,Assassin's Creed: The Ezio Collection,PAL España,standard,POSSIBLE_COMPILATION_OR_MULTI_PRODUCT,DEVELOPER,"Ubisoft Montreal, Virtuos",Ubisoft Montreal,HIGH,EXACT_PS4_EDITION,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Ubisoft Montreal.,https://www.ubisoft.com/en-us/game/assassins-creed,,REPLACE,"Ubisoft Montreal, Virtuos",ubisoft-montreal,Ubisoft Montreal,https://www.ubisoft.com/en-us/game/assassins-creed,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-3-remastered,Assassins Creed 3 Remastered,Assassin's Creed III Remastered,PAL España,standard,EDITION_VARIANT,DEVELOPER,,Ubisoft Montreal,HIGH,EXACT_PS4_EDITION,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Ubisoft Montreal.,https://www.ubisoft.com/en-us/game/assassins-creed,,ADD,,ubisoft-montreal,Ubisoft Montreal,https://www.ubisoft.com/en-us/game/assassins-creed,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-3-remastered,Assassins Creed 3 Remastered,Assassin's Creed III Remastered,PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,EXACT_PS4_EDITION,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Ubisoft.,https://www.ubisoft.com/en-us/game/assassins-creed,,ADD,,ubisoft,Ubisoft,https://www.ubisoft.com/en-us/game/assassins-creed,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-4-black-flag,Assassins Creed 4 Black Flag,Assassin's Creed IV: Black Flag,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Ubisoft Montreal,HIGH,EXACT_PS4_EDITION,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Ubisoft Montreal.,https://www.ubisoft.com/en-us/game/assassins-creed,,ADD,,ubisoft-montreal,Ubisoft Montreal,https://www.ubisoft.com/en-us/game/assassins-creed,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-4-black-flag,Assassins Creed 4 Black Flag,Assassin's Creed IV: Black Flag,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,EXACT_PS4_EDITION,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Ubisoft.,https://www.ubisoft.com/en-us/game/assassins-creed,,ADD,,ubisoft,Ubisoft,https://www.ubisoft.com/en-us/game/assassins-creed,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-mirage-deluxe-edition,Assassins Creed Mirage Deluxe Edition,Assassin's Creed Mirage [Deluxe Edition],PAL España,standard,EDITION_VARIANT,DEVELOPER,,Ubisoft Bordeaux,HIGH,EXACT_PS4_EDITION,ADD_DEVELOPER,Las fuentes consultadas atribuyen el desarrollo a Ubisoft Bordeaux.,https://www.ubisoft.com/en-us/game/assassins-creed,,ADD,,ubisoft-bordeaux,Ubisoft Bordeaux,https://www.ubisoft.com/en-us/game/assassins-creed,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-mirage-deluxe-edition,Assassins Creed Mirage Deluxe Edition,Assassin's Creed Mirage [Deluxe Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,EXACT_PS4_EDITION,ADD_PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,La edición PS4 consultada atribuye la publicación o distribución física a Ubisoft.,https://www.ubisoft.com/en-us/game/assassins-creed,,ADD,,ubisoft,Ubisoft,https://www.ubisoft.com/en-us/game/assassins-creed,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-odyssey,Assassins Creed Odyssey,Assassins Creed Odyssey,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Ubisoft Quebec,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/160210,https://store.steampowered.com/app/812140,ADD,,ubisoft-quebec,Ubisoft Quebec,https://gamesdb.launchbox-app.com/games/details/160210 | https://store.steampowered.com/app/812140,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-odyssey,Assassins Creed Odyssey,Assassins Creed Odyssey,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/160210,https://store.steampowered.com/app/812140,ADD,,ubisoft,Ubisoft,https://gamesdb.launchbox-app.com/games/details/160210 | https://store.steampowered.com/app/812140,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-odyssey-medusa-edition,Assassins Creed Odyssey [Medusa Edition],Assassins Creed Odyssey [Medusa Edition],PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Ubisoft Quebec,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/160210,https://store.steampowered.com/app/812140,ADD,,ubisoft-quebec,Ubisoft Quebec,https://gamesdb.launchbox-app.com/games/details/160210 | https://store.steampowered.com/app/812140,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-odyssey-medusa-edition,Assassins Creed Odyssey [Medusa Edition],Assassins Creed Odyssey [Medusa Edition],PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/160210,https://store.steampowered.com/app/812140,ADD,,ubisoft,Ubisoft,https://gamesdb.launchbox-app.com/games/details/160210 | https://store.steampowered.com/app/812140,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-origins,Assassins Creed Origins,Assassins Creed Origins,PAL España,standard,GAME_OR_UNKNOWN,DEVELOPER,,Ubisoft Montreal,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/144418,https://store.steampowered.com/app/582160,ADD,,ubisoft-montreal,Ubisoft Montreal,https://gamesdb.launchbox-app.com/games/details/144418 | https://store.steampowered.com/app/582160,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-origins,Assassins Creed Origins,Assassins Creed Origins,PAL España,standard,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/144418,https://store.steampowered.com/app/582160,ADD,,ubisoft,Ubisoft,https://gamesdb.launchbox-app.com/games/details/144418 | https://store.steampowered.com/app/582160,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-origins-limited-edition,Assassins Creed Origins [Limited Edition],Assassins Creed Origins [Limited Edition],PAL España,standard,EDITION_VARIANT,DEVELOPER,,Ubisoft Montreal,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/144418,https://store.steampowered.com/app/582160,ADD,,ubisoft-montreal,Ubisoft Montreal,https://gamesdb.launchbox-app.com/games/details/144418 | https://store.steampowered.com/app/582160,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
ps4-assassins-creed-origins-limited-edition,Assassins Creed Origins [Limited Edition],Assassins Creed Origins [Limited Edition],PAL España,standard,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,,Ubisoft,HIGH,GAME_WORK | PS4_RELEASE,ADD_OR_CONFIRM_CREDIT,"Coincidencia rápida: LAUNCHBOX_PS4, STEAM.",https://gamesdb.launchbox-app.com/games/details/144418,https://store.steampowered.com/app/582160,ADD,,ubisoft,Ubisoft,https://gamesdb.launchbox-app.com/games/details/144418 | https://store.steampowered.com/app/582160,,,2026-09-05,company-credit-ps4-pal-rapid-review-2026-09-05
